,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
5109,2,3,3,3,3,1,1,3,2,3,4,4,2,1,4,2,1,1,4,1,1,3,1,2,3,3,4,2,1,2,1,1,3,2,2,2,2,2,4,4
5110,3,3,3,3,3,1,1,3,2,3,4,4,2,1,4,2,1,1,4,1,3,3,3,2,3,4,2,3,4,3,1,1,4,1,2,1,1,1,3,3
5111,3,3,3,3,3,1,1,3,2,1,4,4,2,1,4,2,1,1,4,1,3,3,4,2,2,4,4,4,2,2,2,1,2,1,2,2,4,4,3,3
5112,2,3,3,3,3,1,1,3,2,1,4,4,2,1,4,3,4,1,4,1,3,4,4,2,4,3,3,3,2,4,4,1,2,1,4,4,4,3,1,3
5113,3,2,3,3,3,1,1,3,2,1,4,4,2,1,4,3,4,4,2,2,4,3,1,1,3,4,1,3,1,2,3,2,1,2,3,2,1,1,1,3
5114,3,2,3,3,3,1,1,3,2,1,4,4,2,1,4,3,1,4,2,2,4,2,4,4,3,3,1,1,2,3,4,4,4,1,1,4,1,3,4,3
5115,2,3,3,2,4,2,2,3,2,3,4,4,2,1,4,3,4,3,3,4,2,3,4,3,4,2,2,3,1,4,2,2,2,3,1,4,3,4,1,2
5116,2,3,3,2,4,2,2,3,2,1,4,4,2,1,4,3,4,1,3,4,1,1,1,3,2,4,1,4,3,2,2,3,4,2,1,1,3,3,3,4
5117,2,3,3,3,3,2,2,3,2,1,3,4,2,4,4,3,4,1,4,4,3,2,2,2,3,3,4,1,4,4,1,2,4,4,2,4,3,2,4,1
5118,2,3,1,3,3,1,1,3,2,2,1,4,2,4,3,3,4,3,4,1,4,1,1,1,4,1,2,2,2,3,2,1,3,4,2,1,3,2,1,2
5119,3,3,4,4,3,1,2,1,2,2,4,4,2,1,3,2,4,3,1,4,4,1,4,4,1,4,2,3,3,4,1,2,1,4,3,4,3,3,4,4
5120,1,2,3,2,3,1,2,1,2,2,1,4,2,1,2,4,2,3,1,4,2,4,1,2,1,3,3,4,4,2,3,2,1,2,1,2,1,2,3,1
5121,1,3,3,2,3,1,2,1,2,2,1,4,2,1,2,4,2,3,1,4,2,1,3,3,2,3,2,1,4,4,4,1,4,3,3,3,2,1,4,1
5122,1,2,3,2,4,1,2,4,2,2,1,4,2,1,2,2,2,3,2,4,4,1,3,2,4,4,3,4,3,3,2,4,4,4,3,2,2,3,3,4
5123,1,2,3,2,4,1,2,1,2,2,1,4,2,1,2,2,2,3,2,4,4,4,4,2,2,1,1,1,1,1,3,1,4,2,3,3,4,2,4,4
5124,1,2,3,2,4,1,2,1,2,3,1,4,2,1,2,2,2,3,1,4,3,4,3,2,3,2,3,3,2,1,1,1,3,4,2,3,2,3,3,1
5125,1,2,3,2,3,1,2,1,2,3,1,4,2,1,2,2,2,3,1,4,1,1,3,4,4,1,3,4,4,2,3,3,2,4,4,3,4,3,4,1
5126,1,2,3,2,3,1,2,1,2,2,1,4,2,1,2,4,2,3,1,4,4,3,3,3,3,3,1,1,1,3,1,1,2,2,1,4,4,2,3,3
5127,1,2,3,2,3,1,2,1,2,2,1,4,2,1,2,4,2,3,1,4,2,1,3,2,4,2,2,3,1,1,3,1,2,3,4,4,3,2,3,1
5128,1,2,3,2,4,1,2,1,2,2,1,4,2,1,2,2,2,3,1,4,1,1,4,4,1,2,2,3,2,4,4,3,4,1,2,3,4,2,4,2
5129,1,2,3,2,4,1,2,1,2,2,1,4,2,1,2,2,2,3,1,4,3,2,3,2,4,3,3,2,1,1,3,2,3,4,2,1,4,4,1,2
5130,1,2,1,4,1,1,4,1,2,2,1,4,2,1,4,4,2,1,4,4,1,2,2,1,4,1,3,1,2,3,1,1,2,3,3,4,1,4,1,4
5131,3,2,1,4,1,1,4,1,2,2,1,4,2,1,4,4,2,1,1,4,3,4,2,1,2,1,1,3,4,3,3,4,3,1,3,2,1,3,1,2
5132,3,2,1,4,1,1,4,1,2,2,1,4,2,1,4,4,2,1,1,4,4,1,2,3,3,2,4,3,3,1,4,3,2,1,4,3,1,1,4,1
5133,3,2,1,4,1,1,4,1,2,2,1,4,2,1,2,2,2,1,1,4,1,2,1,4,4,2,4,1,4,4,1,4,2,1,4,1,1,4,4,1
5134,3,2,3,4,1,1,4,1,2,2,1,4,2,1,2,2,2,1,1,4,1,4,2,3,4,4,1,1,1,4,1,1,4,4,4,4,2,4,4,4
5135,1,2,1,4,1,1,4,1,2,2,1,4,2,1,2,2,2,3,1,4,3,1,1,1,4,3,1,4,2,3,2,3,4,3,3,1,4,3,2,3
5136,1,2,1,4,3,1,1,1,2,2,1,4,2,1,2,4,2,3,1,4,4,4,2,1,2,1,1,2,2,4,3,4,2,1,4,4,4,3,4,1
5137,1,2,1,4,2,1,1,1,2,2,1,4,2,1,2,4,2,3,1,4,2,3,3,2,1,3,2,4,1,3,4,4,1,2,4,4,1,4,2,3
5138,1,2,3,4,2,1,1,1,2,2,1,4,2,1,4,4,3,3,4,4,4,2,3,1,3,1,3,4,3,3,2,2,4,1,2,2,3,2,4,1
5139,1,2,3,4,2,1,1,1,2,2,1,4,2,1,4,4,3,3,4,4,2,1,4,1,3,2,4,3,3,1,3,2,4,2,4,2,1,1,1,1
5140,1,4,3,3,3,1,1,3,2,2,1,4,3,1,4,2,4,3,4,4,1,4,3,2,3,2,2,3,3,1,4,4,3,2,3,1,3,3,2,4
5141,1,2,3,3,3,2,1,3,2,2,3,4,2,4,3,3,4,4,1,4,3,2,1,4,4,3,3,4,2,2,1,2,3,1,3,3,3,3,1,4
5142,2,2,3,3,3,2,4,3,2,2,3,4,2,4,3,3,4,1,1,4,4,3,2,1,1,3,2,2,2,4,2,4,3,4,3,4,1,3,4,1
5143,2,2,3,3,3,2,4,3,2,2,3,4,2,4,3,3,4,1,1,4,1,1,4,2,1,1,2,2,1,2,1,1,3,1,3,1,1,4,3,4
5144,2,2,3,3,3,2,4,3,2,2,3,4,2,4,3,3,4,1,1,4,4,3,4,1,4,3,4,4,3,4,3,1,1,3,1,1,4,3,3,2
5145,2,2,3,3,3,2,4,3,2,2,3,4,2,4,3,3,4,1,4,4,4,2,3,3,2,1,2,3,3,3,1,3,2,3,2,1,2,1,3,3
5146,2,2,3,3,3,2,4,3,2,2,3,4,2,4,3,3,4,1,1,4,1,4,2,2,2,1,4,4,4,1,4,3,3,3,1,1,3,4,1,1
5147,2,2,3,3,3,2,3,3,2,2,3,4,2,4,3,3,4,1,1,4,3,2,2,1,4,4,1,1,3,1,1,3,4,2,4,1,3,3,1,2
5148,2,3,3,3,3,2,4,3,2,1,3,4,2,4,3,3,4,4,1,4,1,2,4,1,2,3,2,3,4,2,3,2,4,3,2,3,3,1,3,3
5149,2,3,3,3,3,2,4,3,2,1,3,4,2,4,3,3,4,1,1,4,1,4,4,4,4,4,1,1,1,2,3,4,2,4,2,4,1,4,2,3
5150,2,3,3,3,3,2,4,3,2,1,3,4,2,4,3,3,4,1,1,4,3,3,4,1,3,1,2,4,1,3,1,4,1,1,1,4,2,1,1,3
5151,2,3,3,3,3,2,3,3,2,1,3,4,2,4,3,3,4,1,1,4,3,2,1,4,3,1,3,1,2,1,4,3,2,2,2,3,3,4,1,4
5152,2,3,3,3,3,2,3,3,2,1,3,4,2,4,3,3,4,1,1,4,1,3,1,3,4,1,4,4,4,3,2,2,3,4,4,1,2,2,2,3
5153,2,2,3,3,3,2,3,3,2,2,3,4,2,4,3,3,4,1,1,4,4,4,2,3,1,1,4,2,3,3,3,2,3,3,1,1,1,3,4,3
5154,2,2,3,3,3,2,3,3,2,2,3,4,2,4,3,3,4,1,1,4,3,1,3,2,1,2,4,2,3,1,3,4,4,4,4,1,4,2,3,1
5155,2,3,3,3,3,2,3,3,2,1,3,4,2,4,3,3,4,4,4,4,4,3,1,2,2,4,1,2,2,3,4,4,4,2,4,4,2,1,4,4
5156,2,2,3,3,3,2,3,3,2,1,3,4,2,4,3,3,4,4,1,4,4,4,4,1,3,4,3,3,1,3,4,3,3,1,4,1,1,2,3,4
5157,2,3,4,4,3,2,3,2,2,1,1,4,2,3,4,3,4,3,1,1,3,3,1,3,1,2,1,1,1,1,3,3,1,2,1,2,1,2,3,1
5158,2,3,4,4,3,2,2,3,2,1,1,4,1,3,4,3,4,3,1,1,2,1,4,1,1,3,1,2,4,4,2,1,2,2,4,3,2,2,1,1
5159,2,3,4,4,3,2,2,3,4,1,1,4,1,3,4,3,4,3,1,1,3,1,3,2,4,2,1,2,1,2,3,1,4,2,1,2,4,3,4,1
5160,2,3,4,4,3,2,2,3,2,1,1,4,2,3,4,3,4,3,1,1,3,2,4,3,1,3,4,1,4,3,3,2,2,4,2,3,3,3,1,4
5161,2,3,3,3,3,2,4,3,2,3,4,4,2,3,4,3,4,3,3,1,2,1,2,2,3,2,3,2,1,1,2,2,2,1,2,1,1,4,4,4
5162,2,3,3,3,3,2,4,3,2,3,4,4,2,3,4,3,4,3,3,1,2,3,4,2,4,1,1,2,2,4,1,4,1,4,4,3,2,4,4,4
5163,2,3,3,3,3,1,3,3,2,1,4,4,2,4,4,3,4,1,2,1,4,1,3,1,4,2,3,3,2,4,2,1,4,2,4,4,4,1,2,3
5164,3,3,3,3,3,1,3,3,2,1,4,4,2,1,4,3,4,1,2,1,2,1,4,3,3,1,1,1,2,3,4,3,2,1,2,1,2,3,1,2
5165,3,3,3,3,3,1,1,3,2,3,4,4,2,1,4,2,1,1,2,1,3,1,1,3,2,2,4,3,3,1,3,3,2,2,1,3,2,3,1,1
5166,3,3,3,3,3,1,1,3,2,3,4,4,3,1,4,2,1,1,2,1,4,2,1,4,2,2,1,4,4,2,3,1,1,4,1,4,1,1,3,3
5167,3,3,3,3,3,1,1,3,2,3,4,4,2,1,4,2,1,1,2,1,2,3,4,2,3,1,2,1,2,1,4,1,2,3,4,4,4,3,4,2
5168,3,3,3,3,3,1,1,3,2,3,4,4,3,1,4,2,1,1,2,1,3,2,1,2,3,1,4,4,4,4,1,1,2,4,2,2,4,3,4,1
5169,3,3,3,3,3,1,1,3,2,3,4,4,3,1,4,2,4,1,2,1,3,2,4,4,1,3,2,1,2,3,2,2,3,3,1,1,1,4,2,4
5170,3,4,3,3,3,1,3,1,3,3,4,4,3,1,4,2,4,1,2,1,3,3,1,3,3,3,4,3,2,3,1,1,3,2,2,1,1,3,4,1
5171,3,3,3,1,3,2,1,4,2,4,4,4,3,1,4,2,4,4,3,2,2,4,4,2,1,4,3,2,4,3,3,2,4,2,4,2,3,3,2,4
5172,2,2,3,2,3,2,1,4,2,1,1,4,3,1,4,3,4,3,1,2,4,2,3,4,1,1,1,1,2,2,3,1,4,4,4,2,4,1,1,4
5173,3,2,3,2,3,2,1,4,2,1,1,4,3,1,4,3,4,3,1,2,3,3,2,2,1,2,3,2,4,3,3,1,1,3,1,4,4,3,4,2
5174,3,2,3,2,3,2,1,4,2,1,1,4,3,1,4,3,4,3,1,2,3,2,4,1,4,1,4,2,2,4,3,1,1,4,3,4,4,4,3,3
5175,3,2,3,2,3,4,1,4,2,1,1,4,2,1,4,2,4,3,4,2,2,4,2,1,3,3,2,4,4,3,4,4,1,1,4,2,3,2,3,2
5176,3,2,3,4,3,4,1,4,2,1,1,4,2,1,4,2,4,3,4,2,3,1,1,2,2,1,4,3,4,4,1,3,2,3,2,3,4,2,4,4
5177,3,2,3,4,3,4,1,4,2,1,1,4,3,1,4,2,4,3,4,2,3,2,3,1,3,1,1,1,2,1,3,2,2,3,2,3,2,3,3,3
5178,3,2,3,3,3,4,4,4,2,1,1,4,2,1,4,4,4,3,1,2,4,1,3,1,1,1,2,4,1,3,3,4,3,1,3,2,3,3,3,2
5179,3,2,3,3,3,4,4,4,2,1,1,4,2,1,4,4,4,3,1,2,2,4,1,1,1,4,4,2,3,4,4,2,4,3,3,2,1,4,3,2
5180,2,2,3,3,3,4,4,4,2,1,1,4,3,1,4,4,4,4,1,2,3,1,3,1,1,4,1,1,2,3,4,1,1,2,2,3,1,3,3,1
5181,2,4,4,3,3,4,4,4,2,1,1,4,3,1,4,4,4,4,1,2,2,1,1,2,3,4,3,2,3,2,2,2,4,4,3,2,3,1,4,4
5182,2,2,4,1,3,2,4,4,2,1,1,4,3,1,4,3,4,4,1,1,4,2,4,2,3,2,3,3,4,1,1,3,1,4,3,2,1,1,2,2
5183,2,2,4,1,3,2,4,4,2,1,1,4,3,1,4,3,4,4,1,1,3,4,4,2,2,4,3,1,4,1,2,1,4,4,1,2,2,3,1,2
5184,4,2,4,1,3,2,1,4,2,4,1,4,2,1,4,3,4,4,3,2,4,4,1,4,4,2,2,3,4,1,3,3,3,3,1,4,3,4,2,2
5185,4,3,4,1,3,2,1,4,2,4,1,4,2,1,4,4,4,4,3,2,2,4,2,2,3,4,3,4,2,1,2,3,2,1,2,3,1,4,2,2
5186,2,3,4,3,2,4,1,4,2,1,1,4,2,1,4,4,4,4,3,2,1,3,2,4,4,1,1,3,1,2,1,4,3,1,2,3,1,2,1,1
5187,2,3,4,3,3,4,1,4,2,1,1,4,2,1,4,3,4,4,3,2,2,2,2,2,2,3,4,1,3,3,4,2,1,1,1,3,1,2,3,4
5188,1,3,3,3,2,4,1,4,2,1,1,4,2,1,4,2,4,3,3,2,1,4,4,2,1,2,4,2,2,4,4,1,3,4,2,3,2,3,4,3
5189,2,2,1,4,3,2,1,3,2,1,1,4,3,1,4,3,4,3,1,2,3,4,3,2,2,4,3,1,4,3,3,4,2,2,1,4,2,1,3,4
5190,2,2,1,4,3,2,4,4,2,4,1,4,3,1,4,3,1,3,1,2,2,4,4,2,3,2,3,1,1,3,1,4,3,4,2,2,1,3,2,1
5191,1,2,1,4,3,1,4,4,2,4,1,4,3,1,4,3,4,3,1,2,2,2,3,2,3,1,1,2,4,1,3,3,2,2,4,1,4,4,4,2
5192,1,2,1,4,3,2,1,4,2,1,1,4,3,1,4,3,4,3,1,2,2,1,3,3,4,1,2,1,1,1,2,2,1,4,2,1,1,2,2,2
5193,2,2,1,4,3,1,1,3,2,1,1,4,3,1,4,3,4,3,1,1,1,3,1,3,2,4,1,2,1,4,3,1,1,1,1,1,1,1,3,3
5194,2,2,1,2,3,2,1,3,2,1,1,4,3,1,4,3,4,3,1,1,4,4,2,4,1,3,3,3,3,2,3,3,4,2,4,1,3,4,3,3
5195,2,2,1,2,3,2,2,3,2,4,2,4,3,1,4,3,1,2,1,1,2,3,3,2,4,4,2,3,4,3,3,4,4,1,1,1,3,4,3,3
5196,2,2,1,2,3,2,2,3,2,1,2,4,3,1,4,3,4,2,1,1,1,3,2,4,1,3,2,4,2,4,4,2,1,4,4,2,1,1,2,4
5197,3,2,1,2,3,1,1,3,2,1,1,4,3,1,4,3,4,2,1,1,3,3,1,4,1,2,2,4,3,3,3,3,1,2,1,2,2,1,4,4
5198,2,2,1,2,3,4,4,3,2,1,1,4,3,1,4,2,4,3,4,1,4,1,2,2,3,1,2,1,4,3,4,3,2,2,2,2,3,4,1,2
5199,2,3,1,3,3,4,4,3,2,1,1,4,3,3,4,3,4,1,3,1,3,4,3,1,2,4,1,3,3,1,1,2,2,1,2,4,2,2,1,2
5200,3,4,1,3,3,4,1,3,2,1,1,4,3,1,4,2,4,1,4,1,1,1,2,1,2,3,2,2,2,4,1,3,1,4,4,2,3,2,2,3
5201,3,4,1,3,3,4,1,3,2,1,1,4,3,1,4,2,4,1,4,1,2,4,4,3,1,1,2,1,3,3,3,1,3,4,3,1,3,2,3,4
5202,2,4,1,2,3,4,1,3,2,1,1,4,3,1,4,2,4,3,4,1,4,2,2,3,3,4,3,4,1,2,3,1,3,2,3,3,4,2,3,4
5203,2,3,4,4,3,4,4,3,2,1,1,4,2,1,4,3,4,3,4,2,4,1,4,2,4,2,4,1,4,1,1,2,4,1,1,2,1,4,4,3
5204,2,3,3,3,3,4,1,3,2,1,1,4,3,1,4,3,4,1,3,2,2,4,2,4,4,3,2,4,3,4,4,2,3,1,4,4,2,1,1,1
5205,2,3,3,3,3,4,1,3,2,1,1,4,3,1,4,3,4,1,4,2,4,2,4,1,2,1,2,1,2,3,3,1,4,1,3,3,2,4,3,4
5206,2,3,1,2,3,4,4,3,2,1,1,4,2,1,4,3,4,3,3,1,4,1,4,4,1,2,4,2,4,1,1,4,1,2,3,4,3,4,2,1
5207,2,3,1,4,3,4,4,3,2,1,1,4,3,3,4,2,4,3,3,2,1,4,3,2,1,2,1,3,1,4,2,3,4,1,4,4,2,3,4,4
5208,2,3,1,4,3,4,4,3,2,1,1,4,3,1,4,2,4,3,3,2,2,4,2,1,3,1,2,1,1,3,3,1,3,4,1,3,3,4,3,1
5209,2,3,1,4,3,4,4,3,2,1,1,4,2,1,4,3,4,3,1,2,3,4,1,3,2,4,4,4,1,4,2,2,4,2,3,3,4,1,4,1
5210,2,3,4,2,3,4,4,3,2,4,1,4,2,1,4,3,4,3,1,2,2,4,2,3,2,4,2,4,3,3,1,2,1,4,1,3,2,1,1,4
5211,2,3,4,2,3,3,3,2,2,2,1,4,2,1,4,3,2,3,1,1,2,3,4,3,4,3,4,1,3,3,2,4,3,3,3,1,2,3,2,1
5212,1,3,4,4,3,1,3,2,4,4,3,4,2,3,1,4,2,3,1,1,1,1,3,3,3,4,3,2,4,1,4,4,1,2,4,3,3,3,1,2
5213,1,3,4,4,3,1,3,2,4,3,3,4,2,3,1,4,2,4,1,1,3,4,2,1,1,2,4,2,1,2,1,2,2,2,4,1,2,4,3,4
5214,1,3,4,4,3,1,3,2,4,3,3,4,2,3,1,4,2,2,1,1,2,3,2,1,2,3,2,1,1,1,3,4,2,1,3,4,1,3,3,4
5215,1,3,1,4,3,1,3,2,4,3,3,4,2,3,1,4,4,2,1,1,4,1,2,2,3,1,2,2,4,3,3,1,4,1,3,3,3,4,3,2
5216,1,3,1,4,3,2,2,4,2,4,4,4,2,1,3,4,4,3,1,1,4,4,1,1,1,1,3,1,2,4,1,1,4,4,2,4,4,3,1,4
5217,3,4,4,2,3,1,2,1,2,1,4,4,2,1,2,4,4,3,1,1,2,1,1,3,1,4,4,3,2,2,1,1,4,3,1,2,2,1,4,3
5218,1,4,4,2,3,1,2,2,2,1,4,4,2,1,2,4,4,3,1,1,4,2,1,3,2,1,1,2,4,4,4,1,3,4,3,1,1,2,4,2
5219,1,4,3,2,3,1,2,4,2,1,4,4,2,1,4,3,4,3,1,1,4,4,3,3,3,4,4,4,2,2,2,2,4,1,4,4,1,4,1,2
5220,1,2,3,2,4,1,2,4,2,2,4,4,2,1,1,3,4,3,1,1,4,1,2,1,1,1,4,1,3,2,2,3,4,4,1,2,2,4,1,4
5221,1,2,3,2,4,1,2,4,2,2,4,4,2,1,4,3,4,3,3,4,1,2,4,4,3,4,1,2,2,2,3,1,1,4,4,2,3,3,1,2
5222,1,2,3,2,2,1,1,4,2,2,4,4,2,1,1,4,4,3,3,4,4,1,1,4,2,2,3,4,3,4,3,1,3,2,3,2,1,3,3,2
5223,1,2,3,2,3,1,1,4,2,2,1,4,2,1,1,4,4,3,3,4,4,3,1,2,3,4,3,4,3,1,4,3,1,3,3,2,3,1,2,1
5224,1,2,3,1,3,1,1,4,2,3,4,4,2,1,1,4,2,3,3,4,3,2,1,2,3,3,1,3,3,4,1,3,2,1,4,1,1,3,4,2
5225,3,3,3,4,3,1,1,4,2,3,4,4,2,1,4,4,2,3,3,4,3,3,1,3,4,2,4,4,3,1,2,4,2,4,1,2,4,3,1,1
5226,1,2,3,2,3,1,1,1,2,2,1,4,2,1,1,4,1,3,3,4,2,1,2,2,3,4,2,4,4,4,3,4,1,3,2,2,3,3,2,4
5227,1,2,3,2,3,1,1,1,2,2,1,4,2,1,1,4,3,3,3,4,2,3,3,3,4,2,1,4,3,4,2,4,3,1,3,4,4,3,4,2
5228,3,3,3,4,3,1,1,1,2,2,1,4,2,1,4,4,4,3,1,4,2,2,4,2,2,1,4,4,2,3,1,2,3,3,3,4,1,1,1,2
5229,1,3,3,4,3,1,2,1,2,2,1,4,2,1,4,4,4,1,3,4,1,1,3,2,4,3,2,3,4,2,4,4,2,3,4,1,2,3,2,4
5230,1,3,3,4,3,1,2,1,2,2,1,4,2,1,4,2,3,1,4,4,2,3,2,3,3,1,1,3,2,4,1,4,3,1,1,1,2,3,4,4
5231,1,2,3,4,3,1,2,1,2,2,1,4,2,1,4,4,1,1,3,4,2,1,2,3,1,4,1,1,2,4,4,4,4,1,4,4,4,2,4,4
5232,1,3,3,4,3,1,2,1,2,2,1,4,2,1,4,4,3,1,3,4,3,3,2,1,4,4,2,4,2,3,3,2,1,1,3,4,4,3,3,4
5233,1,3,3,4,3,1,2,1,2,2,1,4,2,1,4,4,3,1,3,4,3,1,2,4,2,3,1,4,3,3,4,1,2,4,2,2,2,3,2,2
5234,3,3,4,4,3,3,2,1,2,1,4,3,2,1,4,3,4,1,3,4,4,4,1,3,4,1,1,4,3,3,3,2,2,1,3,2,4,3,1,2
5235,3,3,3,4,3,2,2,4,2,1,1,4,3,1,4,3,2,1,3,4,1,3,2,1,2,3,2,3,2,4,3,4,1,2,1,2,3,2,3,2
5236,3,3,4,4,3,2,1,3,2,1,3,4,2,1,4,3,2,1,3,4,4,1,3,2,3,1,1,3,3,1,2,1,3,1,4,1,2,3,4,2
5237,3,2,3,3,3,1,1,3,2,1,3,4,2,1,4,3,2,4,3,4,4,2,1,4,1,2,4,3,3,4,2,1,1,3,4,1,3,4,1,2
5238,1,2,3,3,3,1,1,3,2,1,1,4,2,1,4,3,4,4,3,4,4,3,3,4,2,4,2,4,4,3,1,2,4,3,4,3,2,2,2,4
5239,1,2,3,3,3,1,1,3,2,1,1,4,2,1,4,3,4,4,3,4,4,3,1,2,3,1,3,4,1,4,1,2,1,1,4,3,2,1,3,4
5240,4,2,3,3,3,1,1,3,2,1,1,4,2,1,4,3,2,4,3,4,4,3,3,1,3,4,4,2,4,1,2,2,2,1,1,1,1,3,4,4
5241,1,2,3,3,4,1,1,1,2,4,4,4,2,1,2,2,2,3,3,4,4,4,2,4,4,3,1,3,3,2,4,3,2,2,2,4,2,1,3,3
5242,1,2,3,3,3,1,1,1,2,1,1,4,2,1,3,2,2,3,3,4,2,2,2,1,3,3,1,2,3,3,1,1,2,4,3,3,4,1,1,1
5243,4,2,3,3,3,1,1,3,2,1,1,4,2,1,3,3,4,4,4,4,4,2,1,1,2,1,4,1,3,4,4,2,2,2,4,2,4,2,3,1
5244,4,2,3,3,3,1,1,3,2,2,1,4,2,1,4,3,2,3,4,4,3,2,4,4,2,2,4,3,4,3,2,1,2,2,2,1,4,1,4,4
5245,4,2,1,3,3,1,1,3,2,2,1,4,2,3,3,3,2,3,4,4,2,3,1,2,3,3,2,4,4,3,3,4,1,3,4,4,2,3,3,1
5246,4,2,1,3,3,1,1,3,2,2,1,4,2,3,4,3,2,3,4,4,1,3,2,3,3,1,3,4,4,4,4,2,3,3,3,2,3,4,4,1
5247,4,2,2,3,3,1,1,3,2,2,1,4,2,4,3,3,2,3,3,4,4,1,3,4,3,3,1,4,3,2,1,3,4,2,1,2,3,1,4,1
5248,1,2,1,3,3,1,1,3,2,2,1,4,2,4,4,3,2,4,3,4,4,1,3,1,4,2,4,4,4,4,2,3,1,2,4,3,1,1,3,2
5249,1,2,3,3,3,1,1,1,2,2,1,4,2,1,2,2,2,3,3,4,2,2,1,2,4,3,1,3,1,2,2,2,4,2,1,4,1,1,2,3
5250,4,2,3,2,4,1,1,1,2,4,4,4,2,1,2,2,2,3,3,4,3,1,3,2,4,4,4,4,1,3,4,4,4,2,4,2,2,4,3,2
5251,4,2,3,2,4,1,1,1,2,4,4,4,2,1,2,2,2,3,3,4,3,2,4,1,1,4,1,1,2,1,3,3,1,4,1,3,2,4,2,2
5252,4,2,3,2,4,1,1,1,2,4,4,4,2,1,2,2,2,3,3,4,4,4,3,1,1,4,3,4,2,4,1,3,1,3,4,1,3,4,4,4
5253,1,2,3,2,4,1,2,1,2,2,4,1,2,1,2,2,2,3,3,4,4,2,1,2,3,4,3,4,4,4,1,2,1,1,4,1,1,4,1,1
5254,1,2,3,2,4,1,2,1,2,2,4,4,2,1,2,2,2,3,3,4,3,2,1,3,1,2,3,3,2,2,1,2,3,4,4,4,3,3,1,2
5255,1,2,3,2,4,1,2,1,2,2,4,4,2,1,2,2,2,3,3,4,1,3,2,3,2,2,3,2,4,3,2,1,1,4,2,3,3,3,2,2
5256,1,2,3,2,4,1,2,1,2,2,4,1,2,1,2,2,2,3,3,4,1,4,3,4,3,1,2,2,2,4,1,2,1,3,3,4,3,2,4,2
5257,1,2,3,2,4,1,2,1,2,2,4,1,2,1,2,2,2,3,3,4,3,2,3,4,2,1,2,2,4,4,1,1,2,3,1,2,1,3,4,2
5258,1,2,3,2,4,1,2,1,2,2,4,1,2,1,2,2,2,3,3,4,2,1,2,1,1,3,4,1,2,1,4,2,1,3,1,3,4,3,4,1
5259,1,2,3,2,4,1,2,1,2,2,4,4,2,1,2,2,2,3,3,4,2,1,2,4,1,4,3,4,2,4,2,3,1,1,4,2,3,1,1,1
5260,1,2,3,2,4,1,2,1,2,2,4,1,2,1,2,2,2,3,3,4,3,4,2,2,3,1,1,4,4,4,1,1,2,1,2,4,4,1,1,2
5261,1,2,3,1,2,1,2,4,2,2,3,4,2,1,2,2,1,3,3,4,4,3,2,3,4,3,3,3,4,2,1,2,4,2,2,1,1,3,4,4
5262,3,4,3,1,2,3,2,1,2,2,3,4,2,1,4,4,4,3,3,4,3,4,2,3,1,4,1,1,1,4,4,4,4,3,4,3,3,1,3,2
5263,3,4,3,1,2,2,2,1,2,2,4,4,2,1,4,4,1,3,3,4,3,2,3,3,3,4,4,3,2,4,4,3,4,1,1,1,1,2,2,4
5264,3,4,3,1,4,1,2,1,2,2,4,4,2,1,2,4,2,3,3,4,2,3,4,2,3,1,4,4,2,1,2,3,2,2,3,2,3,1,4,4
5265,3,2,3,1,4,1,2,1,2,2,3,4,2,1,4,4,2,3,3,4,4,4,3,3,2,4,3,3,2,3,3,1,4,4,2,4,3,2,3,1
5266,1,2,3,1,3,1,1,1,2,2,1,4,2,1,2,4,2,3,3,4,3,4,3,2,2,4,3,1,4,3,4,1,4,2,2,3,2,3,1,2
5267,1,2,3,2,3,1,1,1,2,2,1,4,2,1,1,4,2,3,3,4,4,3,3,1,1,3,1,2,3,2,4,2,2,3,1,3,2,2,1,2
5268,1,2,3,3,3,1,1,3,2,3,1,4,2,3,4,3,2,3,3,4,1,2,4,3,4,1,2,4,2,3,1,4,4,3,4,3,3,3,2,4
5269,1,2,3,3,3,1,1,3,2,2,1,4,2,3,4,3,2,3,3,4,2,2,1,2,3,2,4,2,4,4,3,2,1,4,1,2,4,2,3,4
