,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
2212,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,1,4,1,3,3,3,4,2,3,3,1,4,2,2,2,3,3,3
2213,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,1,2,1,4,4,1,1,4,2,2,3,1,2,3,3,1,3,4,3
2214,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,1,1,2,1,4,4,1,4,2,3,2,1,1,1,4,3,3,4,3
2215,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,4,3,3,2,4,4,2,1,2,1,3,2,4,1,4,4,1,4,4
2216,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,4,4,3,2,2,1,1,3,2,4,1,2,3,4,3,4,1,3,4
2217,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,1,2,3,1,4,4,2,2,2,4,2,1,1,2,3,2,1,1,1
2218,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,1,3,4,1,4,1,4,2,3,4,3,2,4,3,4,3,3,1,4
2219,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,3,1,1,2,3,3,2,2,2,3,3,3,2,3,4,4,2,3,1
2220,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,2,3,4,3,2,2,2,3,1,2,4,1,4,2,4,2,4,2,3
2221,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,4,2,3,2,2,2,4,3,2,2,3,3,3,3,3,2,1,2
2222,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,1,3,4,1,4,3,4,1,4,4,1,4,3,3,3,4,2,3,4
2223,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,3,3,2,3,4,3,3,1,4,4,4,4,3,4,2,2,2,4,3
2224,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,2,2,2,1,2,4,2,3,1,1,1,3,3,1,3,2,2,4,1
2225,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,3,3,2,2,2,1,1,4,3,1,3,4,1,1,1,1,2,3,4
2226,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,2,2,2,2,1,2,4,2,1,1,4,1,1,3,3,2,3,1,2
2227,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,4,3,2,4,2,3,2,4,2,2,4,1,1,4,1,4,1,1,4
2228,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,2,1,3,1,1,2,2,2,4,1,2,2,1,2,1,1,1,3,1
2229,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,2,1,2,2,1,2,4,2,3,4,4,4,3,3,3,1,2,4,3
2230,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,2,2,2,4,3,3,3,4,2,3,3,4,1,3,3,2,2,3,3
2231,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,3,2,4,4,3,2,1,2,2,3,4,4,4,2,3,2,4,3
2232,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,4,4,1,4,2,3,1,1,4,3,1,2,1,3,1,3,4,4,2
2233,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,1,2,2,2,3,2,1,4,2,1,1,2,3,4,4,2,4,2
2234,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,4,4,4,2,4,2,1,4,3,2,3,3,3,3,4,1,4,2,3
2235,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,4,3,2,3,1,2,1,4,4,4,3,3,3,4,2,2,4,1
2236,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,3,2,2,2,4,2,2,4,1,2,3,3,2,1,1,3,4,4,4
2237,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,4,4,2,3,3,3,4,4,4,4,4,2,2,1,3,1,3,3,3
2238,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,2,3,4,1,4,2,3,2,3,2,3,2,3,2,2,3,2,1,1
2239,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,1,2,3,3,2,1,4,2,2,3,4,1,2,4,3,3,3,4,2
2240,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,4,4,3,1,1,1,2,4,2,3,3,4,3,4,4,1,3,3
2241,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,1,1,1,2,4,1,3,1,3,2,3,1,3,3,3,3,1,2,2
2242,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,1,2,1,3,3,1,4,1,3,4,3,2,2,3,3,4,4,2,3
2243,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,2,3,1,2,4,4,3,1,2,4,1,1,1,3,3,1,2,2,4
2244,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,4,2,4,2,3,3,2,1,3,3,1,3,3,2,4,3,4,1,3
2245,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,4,4,4,3,3,4,1,4,4,3,2,3,2,3,2,2,2,3,3
2246,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,3,2,2,2,2,3,2,4,2,3,4,3,4,2,4,4,1,1,4
2247,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,1,1,3,3,4,3,2,3,4,3,2,4,4,1,3,3,1,1,4
2248,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,3,1,3,4,2,4,4,3,1,3,4,3,1,3,2,2,1,1,4
2249,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,1,3,1,2,4,2,4,2,2,2,1,4,2,2,2,4,4,1,4
2250,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,2,1,1,1,1,3,2,1,3,4,4,1,1,4,2,4,2,4,2
2251,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,4,1,2,1,4,4,3,4,1,2,3,4,1,4,1,1,2,1,2
2252,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,4,4,4,1,3,3,2,3,4,3,1,2,2,4,3,1,3,4
2253,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,4,2,4,2,1,3,1,4,2,1,4,4,1,4,2,4,2,4,3
2254,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,3,1,2,4,1,2,2,1,3,4,3,3,2,3,1,1,2,1
2255,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,3,1,1,4,1,1,1,2,1,2,3,1,4,4,1,3,2,3,2
2256,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,2,1,1,3,4,3,3,2,3,4,3,4,1,3,4,4,2,3,2
2257,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,2,1,3,1,3,1,2,1,1,2,3,4,3,3,2,1,1,3,4
2258,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,2,4,1,4,3,1,3,1,1,2,2,3,3,3,2,4,2,1,3
2259,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,1,1,1,4,4,1,3,2,3,4,2,4,1,2,4,4,4,3,1
2260,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,4,2,4,1,2,2,2,3,4,3,4,4,3,4,3,3,2,3,1
2261,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,4,4,1,1,2,3,3,2,4,1,1,4,1,2,3,1,3,3,3
2262,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,3,4,2,1,2,1,1,3,4,1,2,3,4,2,2,3,2,4,4
2263,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,3,4,2,2,2,4,4,2,2,2,2,3,1,3,4,4,1,3,2
2264,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,2,1,3,1,4,3,2,2,3,4,4,2,3,1,3,4,3,3,3
2265,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,2,4,2,4,2,1,3,4,1,2,3,4,1,1,3,2,2,1,4
2266,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,2,3,2,2,1,4,3,2,3,3,3,2,1,1,2,1,3,1,4
2267,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,1,3,3,2,2,1,1,3,3,1,3,1,1,1,4,3,4,4,4
2268,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,1,4,1,2,3,1,1,2,2,1,2,4,2,4,3,3,1,3,2
2269,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,4,3,2,4,1,3,2,1,3,2,3,2,2,4,4,1,3,2,1
2270,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,1,4,3,1,1,3,4,1,4,1,4,1,1,2,2,3,1,3,4
2271,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,3,3,2,2,4,1,2,1,2,2,2,2,3,3,2,2,3,1,1
2272,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,1,1,1,2,3,2,4,3,1,1,4,4,1,3,1,3,1,2
2273,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,2,1,3,4,2,2,1,4,2,2,2,1,4,3,1,3,4,4,3
2274,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,4,2,4,1,2,1,3,1,3,3,2,4,1,1,4,4,2,1,4
2275,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,4,4,1,3,1,4,2,1,1,2,4,4,3,3,3,4,1,2
2276,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,3,3,3,3,2,3,4,4,4,3,1,3,1,4,3,1,1,3,4
2277,1,4,4,3,3,1,4,3,1,4,4,4,1,2,1,3,2,3,3,2,4,1,2,3,4,1,2,1,3,2,4,2,2,3,3,1,1,2,2,2
2278,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,2,3,3,2,2,2,3,2,3,4,2,2,4,4,4,2,3,3,4
2279,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,3,1,1,1,2,3,3,4,1,4,3,2,3,3,1,2,2,3,2
2280,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,3,3,2,1,2,2,1,1,4,4,1,2,3,1,4,3,2,3,1
2281,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,1,1,2,4,1,2,2,4,4,2,1,1,1,4,1,1,4,4,2
2282,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,3,2,1,3,2,2,1,3,2,1,3,3,1,1,4,2,4,2,2
2283,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,4,2,3,1,1,3,4,2,2,1,1,2,3,4,4,4,3,1,2
2284,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,1,2,3,2,4,2,1,4,2,1,1,1,1,1,1,2,1,4,2
2285,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,2,3,3,2,3,4,2,2,2,2,1,2,1,3,1,3,3,2,3
2286,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,2,4,2,3,1,2,3,1,3,3,1,1,2,2,4,2,4,3,1
2287,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,2,4,1,4,1,2,4,4,1,1,1,2,1,4,2,4,3,2,2
2288,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,1,4,1,3,4,4,2,1,4,3,3,2,1,2,2,1,1,4,1
2289,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,2,2,2,2,1,2,4,2,1,1,1,3,4,1,3,3,3,3,3
2290,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,1,3,2,1,3,4,1,4,3,2,1,2,4,1,2,3,3,2,2
2291,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,3,3,1,1,1,3,3,3,3,1,1,3,2,1,3,3,1,2
2292,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,4,2,1,4,2,3,3,3,3,3,3,2,3,1,3,1,1,1,3
2293,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,3,2,3,1,1,2,3,4,3,2,4,4,2,4,3,2,2,1,3
2294,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,1,4,1,1,1,3,2,1,1,3,3,1,4,1,3,3,4,3,4
2295,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,1,3,4,2,3,3,4,3,3,1,1,4,3,2,2,2,3,1,4
2296,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,4,2,2,3,4,4,1,2,2,3,1,2,2,3,4,1,4,4
2297,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,1,3,3,2,4,3,3,1,4,4,3,2,1,1,1,4,4,1,2
2298,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,3,2,1,3,2,4,3,1,1,3,4,4,3,3,2,4,2,4,4
2299,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,1,1,2,1,2,1,1,1,4,3,2,2,4,3,1,1,2,1
2300,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,1,3,4,3,2,2,1,1,1,2,1,2,1,3,4,3,3,3
2301,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,3,1,1,2,3,3,2,4,4,2,3,1,4,2,3,3,3,3
2302,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,3,3,1,1,2,4,2,4,4,2,2,1,4,2,3,3,4,4,3
2303,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,2,2,1,4,3,3,4,4,1,4,1,3,4,3,4,4,1,4,3
2304,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,4,3,1,1,1,4,1,4,1,4,3,3,3,4,1,1,3,2
2305,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,4,4,3,2,2,2,3,1,1,4,2,3,2,2,1,2,3,4,4
2306,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,1,4,2,4,2,4,4,2,4,1,2,4,2,1,1,2,1,2,3
2307,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,2,2,1,1,2,4,4,4,2,1,3,2,3,1,4,2,4,2,3
2308,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,2,1,2,4,3,1,4,1,1,1,4,3,2,3,3,2,1,3
2309,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,4,4,1,4,2,3,3,4,4,2,2,3,2,4,1,4,2,1,4
2310,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,1,1,2,4,3,4,2,1,2,2,1,3,4,3,1,2,3,1,1
2311,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,4,2,4,2,1,1,4,2,3,1,1,3,1,3,1,4,2,2,2
2312,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,4,1,2,2,1,4,4,3,2,3,4,2,4,2,2,1,2,1,4
2313,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,2,4,2,1,3,3,1,3,4,1,3,4,4,1,4,2,2,1,2
2314,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,1,1,2,2,2,1,2,4,1,2,3,2,1,3,2,3,1,3,4
2315,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,2,3,3,1,4,1,3,2,3,3,2,4,3,1,2,1,4,2
2316,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,1,2,4,2,4,2,4,1,3,2,3,2,3,3,1,4,1,2,1
2317,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,1,3,3,3,3,3,2,4,3,4,4,2,1,4,4,3,4,2,4
2318,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,1,1,3,4,3,2,4,1,3,3,4,4,2,3,1,4,4,2
2319,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,2,1,4,3,2,4,1,1,4,3,3,1,1,1,4,1,2,4,4
2320,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,1,4,1,4,4,3,2,3,4,3,3,3,3,2,3,1,1,1,1
2321,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,2,4,1,4,3,3,4,3,1,3,3,4,1,3,4,2,3,2
2322,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,1,4,1,1,4,3,4,1,2,3,4,2,1,3,1,4,4,1,4
2323,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,4,4,2,4,3,3,2,1,3,3,2,4,1,4,1,4,1,3,3
2324,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,2,2,2,1,1,1,4,3,1,3,2,2,3,4,2,1,2,4,2
2325,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,3,3,2,2,2,1,2,3,1,3,3,3,4,2,1,1,1,3,4
2326,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,4,1,4,3,2,4,1,4,3,3,1,3,3,2,1,2,1,1
2327,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,1,4,4,4,3,4,3,1,4,2,4,3,3,1,4,4,4,1,1
2328,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,1,4,2,1,4,1,2,3,3,3,1,1,3,1,1,3,4,4,4
2329,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,4,1,1,3,3,3,3,3,3,3,2,2,2,1,4,3,4,3
2330,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,1,4,4,4,3,1,1,2,4,3,2,1,1,2,3,4,2,4,2
2331,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,1,4,4,4,2,4,1,3,2,4,3,4,2,4,3,3,1,1,3
2332,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,4,4,2,2,2,4,2,3,4,1,4,3,2,2,1,1,2,4,3
2333,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,4,1,3,1,2,2,4,3,3,2,1,3,2,3,4,4,4,4
2334,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,4,3,1,3,4,3,1,1,4,1,3,2,2,2,2,3,3,3,4
2335,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,4,1,1,3,1,3,3,2,2,2,2,1,4,2,2,1,4,2,4
2336,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,4,2,4,1,4,3,2,4,3,3,4,2,4,4,2,1,3,1,4
2337,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,2,3,1,3,3,2,4,2,3,1,1,2,3,1,2,1,3,2,2
2338,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,2,3,3,1,1,2,2,1,1,4,2,3,1,4,1,4,3,3,1
2339,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,1,1,2,4,4,1,3,1,1,2,3,4,1,4,4,2,4,1,3
2340,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,2,3,4,2,3,3,4,2,2,3,1,4,3,3,4,2,3,1,4
2341,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,4,4,4,3,1,4,2,4,2,1,4,2,1,1,1,2,3,2,1
2342,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,1,4,1,2,2,1,1,2,3,3,4,2,3,2,3,1,2,1,3
2343,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,4,2,1,3,3,2,4,2,3,4,2,3,4,2,3,2,3,3,1
2344,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,2,1,3,1,2,1,3,1,1,3,1,2,3,4,4,4,1,4,3
2345,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,2,4,2,1,1,2,4,1,2,1,3,1,4,4,2,4,4,2,1
2346,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,4,1,2,1,1,2,2,2,3,4,1,3,4,1,1,3,1,1,2
2347,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,3,4,2,1,4,3,2,1,1,4,1,2,4,3,4,3,2,1
2348,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,3,1,1,4,2,1,1,2,1,1,4,4,2,4,2,4,1,3,3
2349,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,3,3,2,3,3,3,1,4,2,3,1,1,3,1,1,1,4,2,3
2350,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,3,3,4,2,3,1,1,4,1,2,4,4,3,1,1,1,3,4,4
2351,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,1,2,2,2,1,1,3,4,2,3,1,2,3,4,1,2,4,1,2
2352,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,1,1,1,2,2,2,1,3,1,2,2,4,1,2,3,3,1,1,3
2353,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,4,4,1,1,4,2,1,2,2,1,1,2,2,2,2,4,4,2
2354,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,2,1,2,1,2,1,1,4,3,1,4,3,4,4,3,2,2,3,2
2355,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,4,2,1,4,2,2,4,1,3,1,2,2,2,4,1,4,3,2,3
2356,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,4,3,1,2,4,4,2,4,1,1,3,4,4,2,4,3,1,1
2357,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,4,2,4,2,3,1,4,1,3,1,2,3,3,1,4,1,3,1,2
2358,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,2,2,4,4,3,1,2,3,2,2,1,2,4,1,4,3,3,2,2
2359,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,2,3,2,1,1,4,3,2,4,1,1,1,2,3,4,4,3,3,2
2360,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,1,4,1,2,3,4,3,4,3,1,4,2,1,1,1,1,3,2,2
2361,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,2,1,2,3,3,3,2,2,4,3,2,3,2,1,4,4,4,2,3
2362,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,1,1,3,1,3,3,1,3,3,2,4,4,3,3,4,2,4,3,1
2363,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,1,3,3,3,3,1,4,4,2,4,2,3,4,3,2,1,3,3
2364,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,4,4,3,3,2,4,1,4,3,2,4,4,3,2,2,1,1,1,1
2365,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,2,1,1,3,1,1,4,1,2,2,1,4,3,3,1,2,3,1,3
2366,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,4,2,3,3,4,3,1,4,1,4,2,4,4,2,3,2,2,1,2
2367,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,4,4,3,4,2,1,2,1,3,2,4,1,4,2,3,2,1,4,3
2368,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,3,3,2,1,1,3,4,2,2,3,1,1,3,1,4,2,2,2,2,4
2369,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,2,1,2,4,4,4,4,4,2,2,3,4,1,4,3,3,3,2,3,4
2370,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,1,2,3,1,3,4,2,3,1,1,2,2,4,3,2,3,1,1,4
2371,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,4,3,1,3,2,3,1,1,1,2,3,3,3,2,3,2,1,3,4,4
2372,1,4,4,3,3,1,4,3,1,4,4,1,1,2,1,3,2,3,3,2,1,3,3,4,3,3,2,4,3,3,4,1,2,3,4,4,2,3,4,3
